Date,Serial,Timestamp,Timezone,AC Voltage R,AC Current R,Grid Frequency,Power Battery Pack 1,Power Battery Pack 2,Total Grid Power,Voltage Battery Pack,Current Battery Pack,SOC Battery Pack,SOC Battery Pack 1,SOC Battery Pack 2,Total Voltage Battery Pack 1,Inverter Power Generation,Total Power Generation,Total Grid Power.1,Load Active Power,DC Power PV1,DC Power PV2,Daily Production (Active),Daily Grid Feed-In,Daily Energy Purchase,Daily Consumption,Cumulative Production,Cumulative Grid Feed-In,Cumulative Energy Purchase,Cumulative Consumption,Daily Charging Energy,Daily Discharging Energy,Total Charging Energy,Total Discharging Energy,Total Battery Power
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 19:37:50,8,237.2,1.42,49.98,-300,0,0,,,,89,,390.4,0.016,0,0,280,0.0,0.016,4.56,0.0,0.1,2.78,5.2,0.0,0.2,3.0,2.22,0.51,2.8,0.5,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 19:42:55,8,236.1,1.77,49.98,-390,0,0,,,,88,,389.8,0.0,0,0,370,0.0,0.0,4.56,0.0,0.1,2.81,5.2,0.0,0.2,3.0,2.22,0.54,2.8,0.5,-300
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 19:47:59,8,236.8,1.44,50.01,-270,0,0,,,,88,,395.2,0.0,0,0,280,0.0,0.0,4.56,0.0,0.1,2.84,5.2,0.0,0.2,3.0,2.22,0.57,2.8,0.5,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 19:53:03,8,237.6,1.17,50.01,-210,0,0,,,,87,,391.3,0.0,0,0,190,0.0,0.0,4.56,0.0,0.1,2.86,5.2,0.0,0.2,3.0,2.22,0.59,2.8,0.5,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 19:58:07,8,237.2,1.24,50.02,-220,0,0,,,,87,,394.4,0.0,0,0,220,0.0,0.0,4.56,0.0,0.1,2.88,5.2,0.0,0.2,3.1,2.22,0.61,2.8,0.6,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:03:11,8,238.0,1.38,49.96,-270,0,0,,,,86,,396.8,0.0,0,0,270,0.0,0.0,4.56,0.0,0.1,2.91,5.2,0.0,0.2,3.1,2.22,0.63,2.8,0.6,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:08:15,8,239.7,1.95,50.01,-430,0,0,,,,85,,390.3,0.015,0,0,430,0.0,0.015,4.56,0.0,0.1,2.94,5.2,0.0,0.2,3.1,2.22,0.66,2.8,0.6,-400
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:13:20,8,238.0,1.9,50.01,-430,0,0,,,,85,,385.7,0.0,0,0,400,0.0,0.0,4.56,0.0,0.1,2.97,5.2,0.0,0.2,3.2,2.22,0.7,2.8,0.7,-300
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:18:24,8,238.9,1.68,49.98,-370,0,0,,,,84,,388.0,0.0,0,0,340,0.0,0.0,4.56,0.0,0.1,3.0,5.2,0.0,0.2,3.2,2.22,0.73,2.8,0.7,-300
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:23:28,8,234.4,1.66,50.02,-270,0,0,,,,83,,396.4,0.0,0,0,330,0.0,0.0,4.56,0.0,0.1,3.03,5.2,0.0,0.2,3.2,2.22,0.76,2.8,0.7,-300
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:28:32,8,237.6,6.03,50.01,-1450,0,0,,,,82,,380.3,0.0,0,0,1430,0.0,0.0,4.56,0.0,0.1,3.07,5.2,0.0,0.2,3.3,2.22,0.8,2.8,0.8,-1400
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:33:36,8,238.3,1.83,49.97,-380,0,0,,,,81,,394.5,0.0,0,0,390,0.0,0.0,4.56,0.0,0.1,3.13,5.2,0.0,0.2,3.3,2.22,0.86,2.8,0.8,-400
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:38:40,8,236.0,1.51,50.02,-300,0,0,,,,81,,396.3,0.0,0,0,290,0.0,0.0,4.56,0.0,0.1,3.16,5.2,0.0,0.2,3.3,2.22,0.88,2.8,0.8,-300
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:43:45,8,239.4,1.53,50.02,-300,0,0,,,,80,,382.5,0.015,0,0,310,0.0,0.015,4.56,0.0,0.1,3.18,5.2,0.0,0.2,3.4,2.22,0.91,2.8,0.9,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:46:33,8,238.1,1.41,50.0,-230,0,0,,,,80,,396.0,0.015,0,0,280,0.0,0.015,4.56,0.0,0.1,3.19,5.2,0.0,0.2,3.4,2.22,0.92,2.8,0.9,0
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:47:12,8,237.3,1.34,49.99,-270,0,0,,,,80,,378.5,0.0,0,-10,250,0.0,0.0,4.56,0.0,0.1,3.19,5.2,0.0,0.2,3.4,2.22,0.92,2.8,0.9,-400
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:47:39,8,237.3,1.34,49.99,-270,0,0,,,,80,,378.5,0.0,0,-10,250,0.0,0.0,4.56,0.0,0.1,3.19,5.2,0.0,0.2,3.4,2.22,0.92,2.8,0.9,-400
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:52:18,8,237.5,1.92,50.02,-540,0,0,,,,79,,377.1,0.0,0,-110,520,0.0,0.0,4.56,0.0,0.1,3.23,5.2,0.0,0.2,3.4,2.22,0.96,2.8,0.9,-600
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 20:57:23,8,237.6,1.18,50.01,-220,0,0,,,,78,,378.4,0.0,0,0,190,0.0,0.0,4.56,0.0,0.1,3.26,5.2,0.0,0.2,3.4,2.22,0.98,2.8,0.9,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:02:27,8,239.4,1.14,49.93,-210,0,0,,,,78,,381.0,0.0139999999999999,0,0,190,0.0,0.0139999999999999,4.56,0.0,0.1,3.28,5.2,0.0,0.2,3.5,2.22,1.0,2.8,1.0,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:07:31,8,239.1,1.0,50.01,-150,0,0,,,,78,,381.2,0.0,0,0,150,0.0,0.0,4.56,0.0,0.1,3.29,5.2,0.0,0.2,3.5,2.22,1.01,2.8,1.0,0
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:12:35,8,236.6,0.98,50.01,-120,0,0,,,,77,,379.0,0.0,0,0,140,0.0,0.0,4.56,0.0,0.1,3.3,5.2,0.0,0.2,3.5,2.22,1.03,2.8,1.0,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:17:39,8,237.1,0.95,49.97,-150,0,0,,,,77,,378.7,0.0,0,0,140,0.0,0.0,4.56,0.0,0.1,3.31,5.2,0.0,0.2,3.5,2.22,1.04,2.8,1.0,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:22:44,8,237.4,1.15,50.0,-170,0,0,,,,77,,378.0,0.0279999999999999,0,0,190,0.0,0.0279999999999999,4.56,0.0,0.1,3.33,5.2,0.0,0.2,3.5,2.22,1.05,2.8,1.0,-300
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:27:48,8,236.7,1.24,50.01,-230,0,0,,,,76,,378.7,0.0139999999999999,0,0,220,0.0,0.0139999999999999,4.56,0.0,0.1,3.35,5.2,0.0,0.2,3.5,2.22,1.08,2.8,1.0,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:32:52,8,239.2,1.01,49.97,10,0,0,,,,76,,394.7,0.0139999999999999,0,0,140,0.0,0.0139999999999999,4.56,0.0,0.1,3.37,5.2,0.0,0.2,3.6,2.22,1.09,2.8,1.0,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:37:56,8,239.2,1.03,50.0,-110,0,0,,,,76,,378.5,0.0,0,0,140,0.0,0.0,4.56,0.0,0.1,3.38,5.2,0.0,0.2,3.6,2.22,1.1,2.8,1.1,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:43:01,8,237.7,1.0,50.01,10,0,0,,,,75,,382.4,0.0,0,0,140,0.0,0.0,4.56,0.0,0.1,3.39,5.2,0.0,0.2,3.6,2.22,1.11,2.8,1.1,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:48:05,8,238.4,1.12,50.01,-170,0,0,,,,75,,376.6,0.0,0,0,190,0.0,0.0,4.56,0.0,0.11,3.41,5.2,0.0,0.2,3.6,2.22,1.13,2.8,1.1,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:53:09,8,236.8,1.0,50.02,-150,0,0,,,,74,,379.1,0.0,0,0,140,0.0,0.0,4.56,0.0,0.11,3.43,5.2,0.0,0.2,3.6,2.22,1.15,2.8,1.1,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 21:58:13,8,235.4,1.32,50.03,-220,0,0,,,,74,,376.6,0.0,0,0,220,0.0,0.0,4.56,0.0,0.11,3.44,5.2,0.0,0.2,3.6,2.22,1.16,2.8,1.1,-400
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:03:17,8,234.8,0.97,49.93,-110,0,0,,,,74,,378.3,0.0,0,0,140,0.0,0.0,4.56,0.0,0.11,3.46,5.2,0.0,0.2,3.6,2.22,1.18,2.8,1.1,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:08:21,8,235.6,1.17,49.96,-230,0,0,,,,73,,379.7,0.0,0,0,190,0.0,0.0,4.56,0.0,0.11,3.47,5.2,0.0,0.2,3.7,2.22,1.19,2.8,1.1,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:13:26,8,235.7,1.16,50.01,10,0,0,,,,73,,379.5,0.0,0,0,200,0.0,0.0,4.56,0.0,0.11,3.49,5.2,0.0,0.2,3.7,2.22,1.21,2.8,1.2,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:18:30,8,235.3,1.24,49.98,-170,0,0,,,,72,,396.5,0.0,0,0,220,0.0,0.0,4.56,0.0,0.11,3.51,5.2,0.0,0.2,3.7,2.22,1.23,2.8,1.2,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:23:34,8,235.6,1.29,50.0,-330,0,0,,,,72,,376.9,0.015,0,0,230,0.0,0.015,4.56,0.0,0.11,3.53,5.2,0.0,0.2,3.7,2.22,1.25,2.8,1.2,-400
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:28:38,8,235.3,1.27,50.0,-210,0,0,,,,72,,376.4,0.0,0,0,230,0.0,0.0,4.56,0.0,0.11,3.55,5.2,0.0,0.2,3.7,2.22,1.27,2.8,1.2,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:33:42,8,235.1,1.45,49.98,-260,0,0,,,,71,,395.9,0.0,0,0,280,0.0,0.0,4.56,0.0,0.11,3.57,5.2,0.0,0.2,3.8,2.22,1.29,2.8,1.2,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:38:47,8,236.5,1.39,50.01,-280,0,0,,,,71,,391.1,0.0,0,0,270,0.0,0.0,4.56,0.0,0.11,3.59,5.2,0.0,0.2,3.8,2.22,1.32,2.8,1.3,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:43:51,8,238.1,1.22,50.01,-220,0,0,,,,70,,395.9,0.015,0,0,220,0.0,0.015,4.56,0.0,0.11,3.61,5.2,0.0,0.2,3.8,2.22,1.34,2.8,1.3,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:48:56,8,235.4,1.07,49.98,-130,0,0,,,,70,,377.6,0.0,0,0,140,0.0,0.0,4.56,0.0,0.11,3.63,5.2,0.0,0.2,3.8,2.22,1.35,2.8,1.3,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:53:59,8,235.2,1.19,50.0,0,0,0,,,,69,,386.5,0.0,0,0,180,0.0,0.0,4.56,0.0,0.11,3.64,5.2,0.0,0.2,3.8,2.22,1.36,2.8,1.3,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 22:59:05,8,236.7,1.27,50.01,-440,0,0,,,,69,,377.4,0.0,0,0,220,0.0,0.0,4.56,0.0,0.11,3.66,5.2,0.0,0.2,3.8,2.22,1.39,2.8,1.3,-400
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:04:13,8,236.7,1.08,49.99,-180,0,0,,,,68,,380.4,0.015,0,0,170,0.0,0.015,4.56,0.0,0.11,3.68,5.2,0.0,0.2,3.9,2.22,1.41,2.8,1.4,0
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:09:18,8,236.7,1.1,50.0,-110,0,0,,,,68,,377.2,0.03,0,0,170,0.0,0.03,4.56,0.0,0.11,3.7,5.2,0.0,0.2,3.9,2.22,1.42,2.8,1.4,0
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:14:22,8,236.9,1.12,50.02,-270,0,0,,,,68,,377.8,0.0,0,0,170,0.0,0.0,4.56,0.0,0.11,3.71,5.2,0.0,0.2,3.9,2.22,1.44,2.8,1.4,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:19:26,8,237.1,1.11,49.97,-160,0,0,,,,67,,377.6,0.0,0,0,170,0.0,0.0,4.56,0.0,0.11,3.73,5.2,0.0,0.2,3.9,2.22,1.45,2.8,1.4,0
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:24:30,8,237.8,1.29,50.01,-210,0,0,,,,67,,375.5,0.0,0,0,220,0.0,0.0,4.56,0.0,0.11,3.75,5.2,0.0,0.2,3.9,2.22,1.47,2.8,1.4,-300
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:29:34,8,237.6,1.11,50.01,-420,0,0,,,,66,,376.6,0.0,0,0,170,0.0,0.0,4.56,0.0,0.11,3.77,5.2,0.0,0.2,4.0,2.22,1.49,2.8,1.4,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:34:39,8,237.5,1.08,50.0,0,0,0,,,,66,,395.1,0.0,0,0,170,0.0,0.0,4.56,0.0,0.11,3.78,5.2,0.0,0.2,4.0,2.23,1.5,2.8,1.5,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:39:43,8,237.3,1.36,50.01,-250,0,0,,,,66,,374.8,0.0,0,0,260,0.0,0.0,4.56,0.0,0.11,3.8,5.2,0.0,0.2,4.0,2.23,1.53,2.8,1.5,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:44:47,8,237.6,1.29,50.02,-220,0,0,,,,65,,394.5,0.0,0,0,230,0.0,0.0,4.56,0.0,0.11,3.82,5.2,0.0,0.2,4.0,2.23,1.54,2.8,1.5,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:47:32,8,237.4,1.28,49.98,-200,0,0,,,,65,,394.2,0.0,0,0,220,0.0,0.0,4.56,0.0,0.11,3.83,5.2,0.0,0.2,4.0,2.23,1.56,2.8,1.5,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:47:58,8,237.4,1.28,49.98,-200,0,0,,,,65,,394.2,0.0,0,0,220,0.0,0.0,4.56,0.0,0.11,3.83,5.2,0.0,0.2,4.0,2.23,1.56,2.8,1.5,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:52:39,8,236.8,1.1,50.01,-170,0,0,,,,65,,394.1,0.015,0,0,170,0.0,0.015,4.56,0.0,0.11,3.85,5.2,0.0,0.2,4.0,2.23,1.57,2.8,1.5,-100
2025-09-29,ZH1025006KE24A1700R7,2025-09-29 23:57:45,8,238.5,1.17,50.02,-160,0,0,,,,64,,374.9,0.0,0,0,170,0.0,0.0,4.56,0.0,0.11,3.87,5.2,0.0,0.2,4.1,2.23,1.59,2.8,1.5,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:02:49,8,237.2,1.08,49.96,-170,0,0,,,,64,,375.5,0.015,0,0,170,0.0,0.015,0.0,0.0,0.0,0.0,5.2,0.0,0.2,4.1,0.0,0.0,2.8,1.6,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:07:53,8,236.9,1.35,49.98,-270,0,0,,,,63,,392.3,0.015,0,0,260,0.0,0.015,0.0,0.0,0.0,0.02,5.2,0.0,0.2,4.1,0.0,0.02,2.8,1.6,-400
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:12:57,8,236.6,1.26,49.99,-230,0,0,,,,63,,393.0,0.0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.05,5.2,0.0,0.2,4.1,0.0,0.05,2.8,1.6,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:18:02,8,237.8,1.11,49.99,-160,0,0,,,,62,,375.3,0.0,0,0,170,0.0,0.0,0.0,0.0,0.0,0.06,5.2,0.0,0.2,4.1,0.0,0.06,2.8,1.6,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:23:06,8,238.4,1.38,50.01,-220,0,0,,,,62,,373.7,0.015,0,0,260,0.0,0.015,0.0,0.0,0.0,0.08,5.2,0.0,0.2,4.1,0.0,0.08,2.8,1.6,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:28:10,8,237.8,1.4,50.03,-260,0,0,,,,61,,372.7,0.0,0,0,270,0.0,0.0,0.0,0.0,0.0,0.11,5.2,0.0,0.2,4.2,0.0,0.11,2.8,1.7,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:33:14,8,237.0,1.6,50.01,-270,0,0,,,,61,,392.2,0.0,0,0,320,0.0,0.0,0.0,0.0,0.0,0.13,5.2,0.0,0.2,4.2,0.0,0.13,2.8,1.7,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:38:19,8,237.1,1.55,50.01,-340,0,0,,,,60,,385.0,0.0,0,0,320,0.0,0.0,0.0,0.0,0.0,0.16,5.2,0.0,0.2,4.2,0.0,0.16,2.8,1.7,-300
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:43:23,8,235.8,1.41,49.99,-280,0,0,,,,60,,392.0,0.0,0,0,270,0.0,0.0,0.0,0.0,0.0,0.18,5.2,0.0,0.2,4.2,0.0,0.18,2.8,1.7,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:48:28,8,237.1,1.43,50.01,-280,0,0,,,,59,,386.9,0.0,0,0,280,0.0,0.0,0.0,0.0,0.0,0.21,5.2,0.0,0.2,4.3,0.0,0.21,2.8,1.8,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:53:31,8,237.2,1.15,49.99,-170,0,0,,,,59,,373.0,0.0,0,0,190,0.0,0.0,0.0,0.0,0.0,0.23,5.2,0.0,0.2,4.3,0.0,0.23,2.8,1.8,-200
2025-09-29,ZH1025006KE24A1700R7,2025-09-30 00:58:36,8,237.5,1.34,50.01,-270,0,0,,,,58,,384.9,0.015,0,0,250,0.0,0.015,0.0,0.0,0.0,0.25,5.2,0.0,0.2,4.3,0.0,0.25,2.8,1.8,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:03:40,8,238.1,1.33,49.95,-260,0,0,,,,58,,389.7,0.0,0,0,240,0.0,0.0,0.0,0.0,0.0,0.27,5.2,0.0,0.2,4.3,0.0,0.27,2.8,1.8,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:08:44,8,238.2,1.15,50.0,-220,0,0,,,,57,,372.4,0.0,0,0,190,0.0,0.0,0.0,0.0,0.0,0.28,5.2,0.0,0.2,4.3,0.0,0.29,2.8,1.8,-100
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:13:49,8,237.6,1.1,50.02,-170,0,0,,,,57,,373.7,0.0,0,0,190,0.0,0.0,0.0,0.0,0.0,0.3,5.2,0.0,0.2,4.4,0.0,0.3,2.8,1.9,-100
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:18:53,8,237.8,1.13,50.0,-170,0,0,,,,56,,372.5,0.0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.32,5.2,0.0,0.2,4.4,0.0,0.32,2.8,1.9,-100
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:23:57,8,237.8,1.25,50.0,-470,0,0,,,,56,,373.2,0.0139999999999999,0,0,240,0.0,0.0139999999999999,0.0,0.0,0.0,0.34,5.2,0.0,0.2,4.4,0.0,0.34,2.8,1.9,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:29:01,8,237.6,1.21,50.02,-220,0,0,,,,55,,373.4,0.015,0,0,200,0.0,0.015,0.0,0.0,0.0,0.36,5.2,0.0,0.2,4.4,0.0,0.36,2.8,1.9,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:34:05,8,237.0,1.2,50.0,-170,0,0,,,,55,,391.9,0.015,0,0,210,0.0,0.015,0.0,0.0,0.0,0.38,5.2,0.0,0.2,4.4,0.0,0.38,2.8,1.9,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:39:10,8,237.9,1.12,49.99,-190,0,0,,,,55,,372.0,0.015,0,-10,210,0.0,0.015,0.0,0.0,0.0,0.4,5.2,0.0,0.2,4.5,0.0,0.4,2.8,2.0,-100
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:44:14,8,237.5,1.69,49.99,-350,0,0,,,,54,,385.6,0.0,0,0,350,0.0,0.0,0.0,0.0,0.0,0.42,5.2,0.0,0.2,4.5,0.0,0.43,2.8,2.0,-300
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:49:19,8,238.4,1.37,50.0,-280,0,0,,,,54,,385.4,0.015,0,0,260,0.0,0.015,0.0,0.0,0.0,0.45,5.2,0.0,0.2,4.5,0.0,0.45,2.8,2.0,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:54:22,8,235.3,1.18,50.03,-180,0,0,,,,53,,373.6,0.0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.47,5.2,0.0,0.2,4.5,0.0,0.47,2.8,2.0,0
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 01:59:27,8,234.6,1.12,49.98,-280,0,0,,,,53,,372.3,0.0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.48,5.2,0.0,0.2,4.5,0.0,0.48,2.8,2.0,-100
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:04:31,8,232.3,1.1,49.99,-140,0,0,,,,52,,390.1,0.0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.5,5.2,0.0,0.2,4.6,0.0,0.5,2.8,2.1,-100
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:09:35,8,232.7,1.27,50.0,-240,0,0,,,,52,,388.9,0.015,0,0,230,0.0,0.015,0.0,0.0,0.0,0.52,5.2,0.0,0.2,4.6,0.0,0.52,2.8,2.1,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:14:40,8,233.2,1.57,50.01,-320,0,0,,,,51,,390.9,0.0,0,0,310,0.0,0.0,0.0,0.0,0.0,0.54,5.2,0.0,0.2,4.6,0.0,0.54,2.8,2.1,-300
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:19:44,8,234.3,1.1,50.02,-380,0,0,,,,51,,374.3,0.0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.56,5.2,0.0,0.2,4.6,0.0,0.57,2.8,2.1,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:24:48,8,234.1,1.16,50.03,-180,0,0,,,,50,,374.0,0.0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.58,5.2,0.0,0.2,4.6,0.0,0.58,2.8,2.1,-400
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:29:52,8,233.6,1.1,50.0,-150,0,0,,,,50,,373.0,0.0,0,0,170,0.0,0.0,0.0,0.0,0.0,0.59,5.2,0.0,0.2,4.7,0.0,0.6,2.8,2.2,-100
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:34:57,8,233.3,1.27,50.0,-230,0,0,,,,50,,387.8,0.0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.61,5.2,0.0,0.2,4.7,0.0,0.62,2.8,2.2,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:40:01,8,234.2,1.64,50.01,-350,0,0,,,,49,,390.8,0.0,0,0,340,0.0,0.0,0.0,0.0,0.0,0.63,5.2,0.0,0.2,4.7,0.0,0.63,2.8,2.2,-300
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:45:06,8,234.4,1.38,50.01,-260,0,0,,,,49,,391.0,0.0,0,0,260,0.0,0.0,0.0,0.0,0.0,0.66,5.2,0.0,0.2,4.7,0.0,0.66,2.8,2.2,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:47:51,8,234.2,1.08,50.01,-400,0,0,,,,48,,372.8,0.0,0,0,170,0.0,0.0,0.0,0.0,0.0,0.67,5.2,0.0,0.2,4.7,0.0,0.67,2.8,2.2,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:48:18,8,234.2,1.08,50.01,-400,0,0,,,,48,,372.8,0.0,0,0,170,0.0,0.0,0.0,0.0,0.0,0.67,5.2,0.0,0.2,4.7,0.0,0.67,2.8,2.2,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:52:56,8,233.2,1.1,50.0,-190,0,0,,,,48,,382.3,0.015,0,0,170,0.0,0.015,0.0,0.0,0.0,0.68,5.2,0.0,0.2,4.7,0.0,0.68,2.8,2.2,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 02:58:02,8,234.0,1.62,50.01,-330,0,0,,,,47,,390.6,0.0139999999999999,0,0,320,0.0,0.0139999999999999,0.0,0.0,0.0,0.7,5.2,0.0,0.2,4.8,0.0,0.71,2.8,2.3,-300
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 03:03:07,8,233.5,1.59,49.98,-340,0,0,,,,47,,383.1,0.0,0,0,310,0.0,0.0,0.0,0.0,0.01,0.74,5.2,0.0,0.2,4.8,0.0,0.74,2.8,2.3,-300
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 03:08:11,8,233.2,1.38,50.0,-240,0,0,,,,46,,391.0,0.0,0,0,260,0.0,0.0,0.0,0.0,0.01,0.76,5.2,0.0,0.2,4.8,0.0,0.76,2.8,2.3,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 03:13:15,8,234.1,1.36,50.0,-290,0,0,,,,46,,382.6,0.015,0,0,250,0.0,0.015,0.0,0.0,0.01,0.78,5.2,0.0,0.2,4.8,0.0,0.79,2.8,2.3,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 03:18:20,8,234.1,1.35,50.0,-260,0,0,,,,45,,391.0,0.0,0,0,250,0.0,0.0,0.0,0.0,0.01,0.8,5.2,0.0,0.2,4.9,0.0,0.8,2.8,2.4,-200
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 03:23:24,8,234.1,1.53,49.99,-310,0,0,,,,45,,390.7,0.015,0,0,300,0.0,0.015,0.0,0.0,0.01,0.83,5.2,0.0,0.2,4.9,0.0,0.83,2.8,2.4,-300
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 03:28:28,8,233.8,1.64,50.02,-350,0,0,,,,44,,388.6,0.0,0,0,320,0.0,0.0,0.0,0.0,0.01,0.86,5.2,0.0,0.2,4.9,0.0,0.87,2.8,2.4,-300
2025-09-30,ZH1025006KE24A1700R7,2025-09-30 03:33:32,8,233.5,1.63,50.0,-330,0,0,,,,43,,390.1,0.0279999999999999,0,0,330,0.0,0.0279999999999999,0.0,0.0,0.01,0.89,5.2,0.0,0.2,5.0,0.0,0.89,2.8,2.4,-300
